audio_file	start_time	end_time	start_freq	end_freq	label
audio/Field/C1T1/20180703/recording.180703.123533.1.005.wav	511.63658565	527.477385431	0.0	1027.9	C1
audio/Field/C1T1/20180703/recording.180703.123533.1.005.wav	527.477402212807	532.5628799155883	0.0	22050.0	BG
audio/Field/C1T1/20180703/recording.180703.123533.1.005.wav	532.562961861	548.960092872	0.0	1027.9	C1
audio/Field/C1T1/20180703/recording.180703.123533.1.005.wav	548.9601328713459	567.0552328410419	0.0	22050.0	BG
audio/Field/C1T1/20180703/recording.180703.123533.1.005.wav	567.055236102	580.486157815	0.0	587.4	C1
audio/Field/C1T1/20180703/recording.180703.123533.1.005.wav	580.486181415598	600.0	0.0	22050.0	BG
audio/Field/C1T1/20180703/recording.180703.124533.1.006.wav	0.0	6.0165364563611865	0.0	22050.0	BG
audio/Field/C1T1/20180703/recording.180703.124533.1.006.wav	6.016622437	15.567951251	0.0	894.4	C1
audio/Field/C1T1/20180703/recording.180703.124533.1.006.wav	15.567997567146795	600.0	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.110653.1.007.wav	0.0	270.6586840123577	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.110653.1.007.wav	270.658684788	278.265782353	0.0	921.1	C1
audio/Field/C1T1/20180707/recording.180707.110653.1.007.wav	278.26579373185155	289.5176679132688	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.110653.1.007.wav	289.51772349	299.765930372	0.0	774.2	C1
audio/Field/C1T1/20180707/recording.180707.110653.1.007.wav	299.765935131894	308.8565984957811	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.110653.1.007.wav	308.856678289	318.858928205	0.0	734.2	C1
audio/Field/C1T1/20180707/recording.180707.110653.1.007.wav	318.85902136453046	325.9985456962111	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.110653.1.007.wav	325.998599087	333.957063746	0.0	734.2	C1
audio/Field/C1T1/20180707/recording.180707.110653.1.007.wav	333.95710013164773	382.4164352450313	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.110653.1.007.wav	382.416487744	392.336752005	0.0	734.2	C1
audio/Field/C1T1/20180707/recording.180707.110653.1.007.wav	392.3368260516606	402.4033219882155	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.110653.1.007.wav	402.403419134	413.442201975	0.0	694.2	C1
audio/Field/C1T1/20180707/recording.180707.110653.1.007.wav	413.44227799714025	427.53867994798406	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.110653.1.007.wav	427.53877046	441.31236051	0.0	1762.1	C1
audio/Field/C1T1/20180707/recording.180707.110653.1.007.wav	441.312419377066	446.3280036400138	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.110653.1.007.wav	446.328070386	461.671100118	0.0	1842.2	C1
audio/Field/C1T1/20180707/recording.180707.110653.1.007.wav	461.67114622831735	466.45584992966496	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.110653.1.007.wav	466.455875951	482.677323415	0.0	1815.5	C1
audio/Field/C1T1/20180707/recording.180707.110653.1.007.wav	482.67734972520617	487.30078918460566	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.110653.1.007.wav	487.300794638	504.470933254	0.0	1748.7	C1
audio/Field/C1T1/20180707/recording.180707.110653.1.007.wav	504.4709747397853	600.0	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.113653.1.008.wav	0.0	585.9883778782702	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.113653.1.008.wav	585.98839355	591.865829119	0.0	747.5	C1
audio/Field/C1T1/20180707/recording.180707.113653.1.008.wav	591.8658698342803	600.0	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.114653.1.009.wav	0.0	65.63683918604985	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.114653.1.009.wav	65.636933215	78.07532831	0.0	1962.3	C1
audio/Field/C1T1/20180707/recording.180707.114653.1.009.wav	78.07541249686739	88.02933947123564	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.114653.1.009.wav	88.029373575	102.318302027	0.0	1868.9	C1
audio/Field/C1T1/20180707/recording.180707.114653.1.009.wav	102.31834359507806	129.51410470079847	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.114653.1.009.wav	129.514115127	142.895345419	0.0	1548.5	C1
audio/Field/C1T1/20180707/recording.180707.114653.1.009.wav	142.8954378027896	150.06569558657074	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.114653.1.009.wav	150.065699936	163.23025369	0.0	1668.6	C1
audio/Field/C1T1/20180707/recording.180707.114653.1.009.wav	163.23030098032248	178.95007806593935	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.114653.1.009.wav	178.950139196	193.291772713	0.0	2429.5	C1
audio/Field/C1T1/20180707/recording.180707.114653.1.009.wav	193.291856846763	197.7798006807399	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.114653.1.009.wav	197.779860754	212.548990901	0.0	2482.9	C1
audio/Field/C1T1/20180707/recording.180707.114653.1.009.wav	212.54902919312343	262.4401271547312	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.114653.1.009.wav	262.440218144	275.136282441	0.0	587.4	C1
audio/Field/C1T1/20180707/recording.180707.114653.1.009.wav	275.1363209224245	600.0	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.121653.1.010.wav	0.0	102.63544880594873	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.121653.1.010.wav	102.63547543	110.629076798	0.0	307.0	C1
audio/Field/C1T1/20180707/recording.180707.121653.1.010.wav	110.62916816388557	158.97133312920442	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.121653.1.010.wav	158.971345584	176.346448337	0.0	787.6	C1
audio/Field/C1T1/20180707/recording.180707.121653.1.010.wav	176.3465025514772	194.53549011936212	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.121653.1.010.wav	194.535551465	209.779027187	0.0	1228.1	C1
audio/Field/C1T1/20180707/recording.180707.121653.1.010.wav	196.380229033	220.542572801	0.0	1895.6	T1
audio/Field/C1T1/20180707/recording.180707.121653.1.010.wav	220.54265076666064	234.7553387308982	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.121653.1.010.wav	234.755371654	248.107321192	0.0	1828.8	T1
audio/Field/C1T1/20180707/recording.180707.121653.1.010.wav	248.10733374659583	253.12664679981864	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.121653.1.010.wav	253.126652137	262.882945089	0.0	1895.6	T1
audio/Field/C1T1/20180707/recording.180707.121653.1.010.wav	262.88303758988224	600.0	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.122653.1.011.wav	0.0	34.030508952131584	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.122653.1.011.wav	34.030587737	44.565744411	0.0	1081.3	C1
audio/Field/C1T1/20180707/recording.180707.122653.1.011.wav	36.935222373	46.164464685	0.0	1321.6	T1
audio/Field/C1T1/20180707/recording.180707.122653.1.011.wav	46.16453769166727	57.56043420205997	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.122653.1.011.wav	57.560470884	63.340459565	0.0	1027.9	T1
audio/Field/C1T1/20180707/recording.180707.122653.1.011.wav	63.34054238445713	71.28720319463632	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.122653.1.011.wav	71.287211987	84.451765742	0.0	1722.0	C1
audio/Field/C1T1/20180707/recording.180707.122653.1.011.wav	86.23202578	100.977731454	0.0	1828.8	C1
audio/Field/C1T1/20180707/recording.180707.122653.1.011.wav	100.9778279522852	117.79061460787342	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.122653.1.011.wav	117.790646899	129.497027218	0.0	1641.9	C1
audio/Field/C1T1/20180707/recording.180707.122653.1.011.wav	129.4971032256762	133.7250801294654	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.122653.1.011.wav	133.725144579	147.697842647	0.0	1628.6	C1
audio/Field/C1T1/20180707/recording.180707.122653.1.011.wav	150.953844366	163.931002337	0.0	1575.2	C1
audio/Field/C1T1/20180707/recording.180707.122653.1.011.wav	165.090513745	180.591658668	0.0	1628.6	C1
audio/Field/C1T1/20180707/recording.180707.122653.1.011.wav	180.5917044647783	192.49123937675617	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.122653.1.011.wav	192.491291033	207.570795445	0.0	2109.2	C1
audio/Field/C1T1/20180707/recording.180707.122653.1.011.wav	208.004148193	224.155322239	0.0	1962.3	C1
audio/Field/C1T1/20180707/recording.180707.122653.1.011.wav	224.738006043	241.726604994	0.0	2002.4	C1
audio/Field/C1T1/20180707/recording.180707.122653.1.011.wav	243.64741177	257.520555829	0.0	1989.0	C1
audio/Field/C1T1/20180707/recording.180707.122653.1.011.wav	257.52058106621007	265.2446873117961	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.122653.1.011.wav	265.244775895	291.579739522	0.0	2496.3	T1
audio/Field/C1T1/20180707/recording.180707.122653.1.011.wav	291.5797545057184	366.3417914309924	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.122653.1.011.wav	366.341869541	380.2150136	0.0	1201.4	C1
audio/Field/C1T1/20180707/recording.180707.122653.1.011.wav	380.21505568993706	388.8933488085936	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.122653.1.011.wav	388.893360915	396.541451308	0.0	1001.2	C1
audio/Field/C1T1/20180707/recording.180707.122653.1.011.wav	396.5415362983085	431.6573944258761	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.122653.1.011.wav	431.657437985	439.838435136	0.0	694.2	C1
audio/Field/C1T1/20180707/recording.180707.122653.1.011.wav	439.8384909827256	512.8523216073955	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.122653.1.011.wav	512.852406324	543.813703344	0.0	1655.3	T1
audio/Field/C1T1/20180707/recording.180707.122653.1.011.wav	543.8137380303876	548.7737426400869	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.122653.1.011.wav	548.773835517	575.337187755	0.0	1788.8	T1
audio/Field/C1T1/20180707/recording.180707.122653.1.011.wav	575.3372317289457	581.8842808442946	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.122653.1.011.wav	581.884327923	599.968020981	0.0	1748.7	T1
audio/Field/C1T1/20180707/recording.180707.123653.1.012.wav	0.147499583	3.667026632	0.0	1601.9	T1
audio/Field/C1T1/20180707/recording.180707.123653.1.012.wav	5.371532258	21.106921911	0.0	1775.4	T1
audio/Field/C1T1/20180707/recording.180707.123653.1.012.wav	21.106963497204777	600.0	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.130653.1.013.wav	0.0	313.70865221386765	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.130653.1.013.wav	313.70867241	327.271442203	0.0	1895.6	T1
audio/Field/C1T1/20180707/recording.180707.130653.1.013.wav	327.2715288568836	600.0	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.131653.1.014.wav	0.0	173.09319107562013	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.131653.1.014.wav	173.093243802	182.363478941	0.0	1561.8	C1
audio/Field/C1T1/20180707/recording.180707.131653.1.014.wav	182.3635066236725	600.0	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.132653.1.015.wav	0.0	31.996302024	0.0	1228.1	T1
audio/Field/C1T1/20180707/recording.180707.132653.1.015.wav	31.99640093467104	80.7858421626932	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.132653.1.015.wav	80.785916279	92.017951022	0.0	1561.8	T1
audio/Field/C1T1/20180707/recording.180707.132653.1.015.wav	92.01801589586648	102.5376916349474	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.132653.1.015.wav	102.537731328	119.210099895	0.0	293.7	T1
audio/Field/C1T1/20180707/recording.180707.132653.1.015.wav	119.21010220439922	144.6188107653652	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.132653.1.015.wav	144.618863174	155.827473444	0.0	921.1	T1
audio/Field/C1T1/20180707/recording.180707.132653.1.015.wav	155.82752103996967	600.0	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.133653.1.016.wav	0.0	398.5968440914237	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.133653.1.016.wav	398.59685335	408.376570775	0.0	934.4	C1
audio/Field/C1T1/20180707/recording.180707.133653.1.016.wav	408.3766061471092	416.78586628917793	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.133653.1.016.wav	416.785956654	428.855416302	0.0	1148.0	C1
audio/Field/C1T1/20180707/recording.180707.133653.1.016.wav	428.8554865465896	455.6178160853944	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.133653.1.016.wav	455.617876543	468.946401608	0.0	921.1	C1
audio/Field/C1T1/20180707/recording.180707.133653.1.016.wav	468.9464219734496	474.644391793858	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.133653.1.016.wav	474.644404668	487.311188374	0.0	1148.0	C1
audio/Field/C1T1/20180707/recording.180707.133653.1.016.wav	487.3112341136662	491.5978592214983	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.133653.1.016.wav	491.597867082	506.003917899	0.0	1148.0	C1
audio/Field/C1T1/20180707/recording.180707.133653.1.016.wav	506.0039329465724	600.0	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.134653.1.017.wav	0.0	8.907125379070836	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.134653.1.017.wav	8.90715581	27.448184192	0.0	1348.3	C1
audio/Field/C1T1/20180707/recording.180707.134653.1.017.wav	27.682428921	48.129115234	0.0	1375.0	C1
audio/Field/C1T1/20180707/recording.180707.134653.1.017.wav	48.12912930411471	64.31720472445507	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.134653.1.017.wav	64.317218308	80.38055058	0.0	974.5	C1
audio/Field/C1T1/20180707/recording.180707.134653.1.017.wav	80.38059783116152	88.9166057301769	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.134653.1.017.wav	88.916652216	108.575641074	0.0	961.1	C1
audio/Field/C1T1/20180707/recording.180707.134653.1.017.wav	108.57566148702836	125.5114785054548	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.134653.1.017.wav	125.511534771	132.363193086	0.0	680.8	C1
audio/Field/C1T1/20180707/recording.180707.134653.1.017.wav	132.3632263056007	140.73976325567403	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.134653.1.017.wav	140.739771039	149.236998574	0.0	921.1	C1
audio/Field/C1T1/20180707/recording.180707.134653.1.017.wav	149.23702307887257	157.30522461352297	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.134653.1.017.wav	157.30527024	166.265131114	0.0	747.5	C1
audio/Field/C1T1/20180707/recording.180707.134653.1.017.wav	170.089176423	181.889254633	0.0	440.5	C1
audio/Field/C1T1/20180707/recording.180707.134653.1.017.wav	181.88933077913944	266.342069415016	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.134653.1.017.wav	266.342088028	275.89927296	0.0	547.3	C1
audio/Field/C1T1/20180707/recording.180707.134653.1.017.wav	275.8993589558647	283.629519486072	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.134653.1.017.wav	283.629616722	295.939177217	0.0	640.8	C1
audio/Field/C1T1/20180707/recording.180707.134653.1.017.wav	295.9392446473671	304.9868698170383	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.134653.1.017.wav	304.986879721	313.595373502	0.0	694.2	C1
audio/Field/C1T1/20180707/recording.180707.134653.1.017.wav	313.59540675384324	323.9254919671497	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.134653.1.017.wav	323.925566011	337.213098248	0.0	680.8	C1
audio/Field/C1T1/20180707/recording.180707.134653.1.017.wav	337.21317516935613	346.3193097089611	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.134653.1.017.wav	346.319362259	359.360937531	0.0	627.4	C1
audio/Field/C1T1/20180707/recording.180707.134653.1.017.wav	359.36102921048865	405.44855103196153	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.134653.1.017.wav	405.448587563	420.124019818	0.0	2603.1	C1
audio/Field/C1T1/20180707/recording.180707.134653.1.017.wav	420.1241197237592	425.1192329451481	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.134653.1.017.wav	425.119288682	440.945776122	0.0	3016.9	C1
audio/Field/C1T1/20180707/recording.180707.134653.1.017.wav	440.9457863459744	445.63623303846487	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.134653.1.017.wav	445.636296912	460.891484871	0.0	2723.2	C1
audio/Field/C1T1/20180707/recording.180707.134653.1.017.wav	462.425787844	469.675662198	0.0	1775.4	T1
audio/Field/C1T1/20180707/recording.180707.134653.1.017.wav	468.071085807	475.777737382	0.0	1081.3	C1
audio/Field/C1T1/20180707/recording.180707.134653.1.017.wav	477.130500743	491.899630889	0.0	1348.3	C1
audio/Field/C1T1/20180707/recording.180707.134653.1.017.wav	482.412719376	490.400464626	0.0	1695.3	T1
audio/Field/C1T1/20180707/recording.180707.134653.1.017.wav	492.444250047	503.816831627	0.0	1708.7	C1
audio/Field/C1T1/20180707/recording.180707.134653.1.017.wav	504.724530049	522.53298555	0.0	2469.6	T1
audio/Field/C1T1/20180707/recording.180707.134653.1.017.wav	506.305681968	521.525733217	0.0	2763.3	C1
audio/Field/C1T1/20180707/recording.180707.134653.1.017.wav	522.456856014	541.518520814	0.0	2322.7	C1
audio/Field/C1T1/20180707/recording.180707.134653.1.017.wav	541.518571378017	552.6626648800307	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.134653.1.017.wav	552.662713939	569.616176181	0.0	2202.6	C1
audio/Field/C1T1/20180707/recording.180707.134653.1.017.wav	569.6161975061731	580.7893735743548	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.134653.1.017.wav	580.789394187	586.358562612	0.0	307.0	T1
audio/Field/C1T1/20180707/recording.180707.134653.1.017.wav	586.3585916599854	600.0	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.135653.1.018.wav	1.505022382	6.421090264	0.0	961.1	T1
audio/Field/C1T1/20180707/recording.180707.135653.1.018.wav	7.475191543	26.297689596	0.0	1641.9	C1
audio/Field/C1T1/20180707/recording.180707.135653.1.018.wav	27.381071442	46.835096163	0.0	1455.0	C1
audio/Field/C1T1/20180707/recording.180707.135653.1.018.wav	45.611167635	66.845452294	0.0	1001.2	T1
audio/Field/C1T1/20180707/recording.180707.135653.1.018.wav	47.262592808	65.972890516	0.0	1348.3	C1
audio/Field/C1T1/20180707/recording.180707.135653.1.018.wav	66.84549335878415	79.20769595448326	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.135653.1.018.wav	79.207717786	85.930541501	0.0	1121.3	T1
audio/Field/C1T1/20180707/recording.180707.135653.1.018.wav	86.182354584	100.307311727	0.0	1842.2	C1
audio/Field/C1T1/20180707/recording.180707.135653.1.018.wav	100.30737690327553	105.27911922331177	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.135653.1.018.wav	105.279156088	120.147840244	0.0	1748.7	C1
audio/Field/C1T1/20180707/recording.180707.135653.1.018.wav	120.14792420848605	131.5320364171113	0.0	22050.0	BG
audio/Field/C1T1/20180707/recording.180707.135653.1.018.wav	131.532134154	145.58096176	0.0	1334.9	C1
audio/Field/C1T1/20180707/recording.180707.135653.1.018.wav	145.5810089311057	600.0	0.0	22050.0	BG
